,Date,Open,High,Low,Close,Adj Close,Volume
1538,2010-05-27,8.95,9.0675,8.896786,9.048214,7.660215,666282400
1539,2010-05-28,9.263929,9.264286,9.048214,9.174286,7.766946,815614800
1540,2010-06-01,9.274643,9.497857,9.248571,9.315357,7.886379,876472800
1541,2010-06-02,9.447857,9.457143,9.2975,9.426786,7.980714,688548000
1542,2010-06-03,9.470714,9.483929,9.300357,9.397143,7.955615,650106800
1543,2010-06-04,9.221786,9.353571,9.093929,9.141429,7.739127,758304400
1544,2010-06-07,9.224643,9.255357,8.948214,8.962143,7.587345,886942000
1545,2010-06-08,9.044286,9.064286,8.773214,8.904643,7.538665,1000770400
1546,2010-06-09,8.981071,8.996429,8.660357,8.685714,7.353319,854630000
1547,2010-06-10,8.744286,8.963571,8.65,8.946786,7.574345,776356000
1548,2010-06-11,8.865357,9.066429,8.834643,9.053929,7.665051,545759200
1549,2010-06-14,9.141429,9.255357,9.071786,9.081429,7.688331,602960400
1550,2010-06-15,9.13,9.280357,9.125,9.274643,7.851912,585074000
1551,2010-06-16,9.325,9.5625,9.308214,9.544643,8.080492,783678000
1552,2010-06-17,9.664286,9.746429,9.625,9.709643,8.22018,872855200
1553,2010-06-18,9.723214,9.821429,9.693571,9.788214,8.286697,784621600
1554,2010-06-21,9.9175,9.964643,9.5975,9.648929,8.168777,776490400
1555,2010-06-22,9.72,9.856071,9.696429,9.780357,8.280044,717262000
1556,2010-06-23,9.806429,9.809286,9.567857,9.6775,8.192966,768457200
1557,2010-06-24,9.678571,9.757143,9.575,9.607143,8.133403,714277200
1558,2010-06-25,9.645,9.6525,9.493214,9.525,8.063858,549942400
1559,2010-06-28,9.533214,9.633929,9.447143,9.582143,8.112237,584948000
1560,2010-06-29,9.432857,9.4425,9.082143,9.148929,7.745476,1133344800
1561,2010-06-30,9.168214,9.213214,8.928929,8.983214,7.605187,739452000
1562,2010-07-01,9.082143,9.1,8.686429,8.874286,7.512964,1022896000
1563,2010-07-02,8.946071,8.961786,8.685714,8.819286,7.466403,693842800
1564,2010-07-06,8.964286,9.028571,8.791429,8.879643,7.517502,615235600
1565,2010-07-07,8.946071,9.241786,8.919643,9.238214,7.821066,654556000
1566,2010-07-08,9.374286,9.389286,9.103214,9.2175,7.80353,738144400
1567,2010-07-09,9.174643,9.282143,9.112857,9.272143,7.849792,433322400
1568,2010-07-12,9.233214,9.351786,9.102143,9.188929,7.779344,562878400
1569,2010-07-13,9.154286,9.157143,8.801071,8.992857,7.613348,1190924000
1570,2010-07-14,8.906429,9.135714,8.892857,9.026071,7.64147,812047600
1571,2010-07-15,8.865357,9.1775,8.832143,8.980357,7.602765,824866000
1572,2010-07-16,9.042143,9.106071,8.871786,8.925,7.555902,1039858400
1573,2010-07-19,8.924286,8.924286,8.557143,8.770714,7.425281,1024478000
1574,2010-07-20,8.675,9.032143,8.571786,8.996071,7.616067,1074950800
1575,2010-07-21,9.4675,9.469643,9.071429,9.08,7.687121,1185671200
1576,2010-07-22,9.202857,9.285714,9.118214,9.250714,7.83165,645318800
1577,2010-07-23,9.181786,9.299286,9.152857,9.283571,7.859465,533388800
1578,2010-07-26,9.285714,9.289286,9.203929,9.26,7.839508,420551600
1579,2010-07-27,9.316786,9.457143,9.296429,9.431429,7.984643,584771600
1580,2010-07-28,9.416786,9.499643,9.294643,9.32,7.890308,519985200
1581,2010-07-29,9.311071,9.380357,9.146429,9.218214,7.804136,643806800
1582,2010-07-30,9.138929,9.275,9.103571,9.1875,7.778132,448210000
1583,2010-08-02,9.301429,9.378214,9.272143,9.351786,7.917218,428055600
1584,2010-08-03,9.321786,9.402143,9.265,9.354643,7.919635,417653600
1585,2010-08-04,9.387143,9.438571,9.296786,9.392143,7.951385,420375200
1586,2010-08-05,9.3475,9.399286,9.305357,9.346429,7.912682,289097200
1587,2010-08-06,9.277857,9.338929,9.201071,9.288929,7.864002,444897600
1588,2010-08-09,9.338571,9.3625,9.270357,9.348214,7.914191,303128000
1589,2010-08-10,9.280357,9.301786,9.198214,9.264643,7.843444,451920000
1590,2010-08-11,9.121429,9.131786,8.921786,8.935357,7.564666,620054400
1591,2010-08-12,8.810357,9.039286,8.79,8.9925,7.613047,534920400
1592,2010-08-13,8.9875,8.995714,8.896071,8.896429,7.531713,354869200
1593,2010-08-16,8.842143,8.928929,8.807857,8.844286,7.487567,318430000
1594,2010-08-17,8.931429,9.093929,8.9,8.998929,7.618492,422640400
1595,2010-08-18,9.012857,9.095357,8.985,9.038214,7.651748,339696000
1596,2010-08-19,9.03,9.052857,8.881429,8.924286,7.555295,426706000
1597,2010-08-20,8.906786,9.068571,8.892857,8.915714,7.548038,384230000
1598,2010-08-23,8.9925,9.0,8.758929,8.778571,7.431933,414041600
1599,2010-08-24,8.666786,8.678571,8.523214,8.568929,7.254451,602565600
1600,2010-08-25,8.501429,8.713929,8.471429,8.674643,7.343946,596867600
1601,2010-08-26,8.766071,8.776786,8.581429,8.581429,7.265034,466505200
1602,2010-08-27,8.633929,8.664643,8.412857,8.629286,7.305549,548391200
1603,2010-08-30,8.598571,8.776786,8.595714,8.660714,7.332157,383289200
1604,2010-08-31,8.6375,8.734286,8.583929,8.682143,7.350295,420786800
1605,2010-09-01,8.838214,8.980714,8.795714,8.940357,7.568902,697037600
1606,2010-09-02,8.973571,9.006071,8.8775,9.006071,7.624533,415427600
1607,2010-09-03,9.110357,9.242143,9.089286,9.241786,7.82409,520788800
1608,2010-09-07,9.165714,9.268929,9.151786,9.2075,7.795063,342557600
1609,2010-09-08,9.277857,9.4425,9.253571,9.39,7.949568,526551200
1610,2010-09-09,9.465714,9.518571,9.39,9.395357,7.954104,438575200
1611,2010-09-10,9.399643,9.446429,9.335714,9.4075,7.964382,387542400
1612,2010-09-13,9.493571,9.581429,9.491429,9.537143,8.074141,388780000
1613,2010-09-14,9.5075,9.613214,9.482857,9.573571,8.10498,408150400
1614,2010-09-15,9.5775,9.656429,9.565714,9.650714,8.170291,429368800
1615,2010-09-16,9.651429,9.881071,9.625,9.8775,8.362288,652103200
1616,2010-09-17,9.9175,9.927143,9.774286,9.834643,8.326002,634477200
1617,2010-09-20,9.86,10.135,9.851786,10.115357,8.56366,658677600
1618,2010-09-21,10.137857,10.2625,10.099643,10.134643,8.579984,668074400
1619,2010-09-22,10.096786,10.285,10.086071,10.276786,8.700321,585289600
1620,2010-09-23,10.226071,10.455714,10.214286,10.318571,8.735698,786116800
1621,2010-09-24,10.432143,10.483214,10.376786,10.44,8.838498,649488000
1622,2010-09-27,10.499286,10.526071,10.393214,10.398571,8.803425,482834800
1623,2010-09-28,10.420357,10.420357,9.821429,10.245,8.673409,1035042400
1624,2010-09-29,10.258214,10.350357,10.214286,10.263214,8.688834,469644000
1625,2010-09-30,10.321429,10.357143,10.044643,10.133929,8.57938,673391600
1626,2010-10-01,10.219643,10.235,10.048214,10.09,8.542187,448142800
1627,2010-10-04,10.057143,10.103571,9.920357,9.951429,8.424873,435302000
1628,2010-10-05,10.071429,10.3375,10.065,10.319286,8.7363,501967200
1629,2010-10-06,10.3425,10.428214,10.187857,10.328214,8.74386,670868800
1630,2010-10-07,10.369286,10.374286,10.246786,10.329286,8.744771,408399600
1631,2010-10-08,10.418214,10.517857,10.357143,10.5025,8.891411,658403200
1632,2010-10-11,10.526429,10.615714,10.521429,10.548571,8.930415,427753200
1633,2010-10-12,10.550357,10.696429,10.446071,10.662143,9.026566,558544000
1634,2010-10-13,10.721429,10.784286,10.707143,10.719286,9.074942,630092400
1635,2010-10-14,10.774643,10.8025,10.728571,10.796786,9.140553,435296400
1636,2010-10-15,10.98,11.25,10.889643,11.240714,9.516384,922194000
1637,2010-10-18,11.373929,11.392857,11.224643,11.357143,9.61495,1093010800
1638,2010-10-19,10.835714,11.206071,10.715,11.053214,9.357644,1232784000
1639,2010-10-20,11.035714,11.223214,10.959643,11.090357,9.389091,721624400
1640,2010-10-21,11.155714,11.240714,10.957143,11.054286,9.358551,551460000
1641,2010-10-22,11.038214,11.072857,10.939286,10.981071,9.296568,372778000
1642,2010-10-25,11.038929,11.128571,11.015714,11.03,9.337991,392462000
1643,2010-10-26,10.959643,11.062143,10.916071,11.001786,9.314108,392929600
1644,2010-10-27,10.9875,11.067857,10.914286,10.993929,9.307453,399002800
1645,2010-10-28,10.998214,11.0,10.746429,10.901429,9.229147,551051200
1646,2010-10-29,10.865357,10.924286,10.745357,10.749286,9.100337,430511200
1647,2010-11-01,10.793571,10.914286,10.792857,10.863571,9.197091,423889200
1648,2010-11-02,10.964286,11.078214,10.964286,11.048571,9.353714,433930000
1649,2010-11-03,11.120357,11.174286,11.018929,11.171429,9.457726,508348400
1650,2010-11-04,11.266071,11.435,11.251071,11.366786,9.623116,642488000
1651,2010-11-05,11.356786,11.413214,11.3125,11.326071,9.588646,361253200
1652,2010-11-08,11.328571,11.420357,11.312857,11.379286,9.633698,281758400
1653,2010-11-09,11.466071,11.475,11.232143,11.288571,9.556902,383544000
1654,2010-11-10,11.308571,11.384643,11.198214,11.358214,9.615856,384227200
1655,2010-11-11,11.25,11.371429,11.223214,11.308929,9.574134,361284000
1656,2010-11-12,11.285714,11.303571,10.843929,11.001071,9.313499,795846800
1657,2010-11-15,11.016429,11.090714,10.938214,10.965714,9.283568,403606000
1658,2010-11-16,10.918571,10.985714,10.69,10.771071,9.11878,657650000
1659,2010-11-17,10.757143,10.856786,10.634286,10.732143,9.085827,479449600
1660,2010-11-18,10.9,11.059643,10.881786,11.015357,9.325591,494491200
1661,2010-11-19,10.998929,11.014286,10.901429,10.954643,9.274196,384843200
1662,2010-11-22,10.952857,11.191429,10.923929,11.191429,9.474659,393075200
1663,2010-11-23,11.0875,11.133929,10.948571,11.026071,9.334665,519447600
1664,2010-11-24,11.142857,11.264286,11.133929,11.242857,9.518195,413725200
1665,2010-11-26,11.205,11.346429,11.176429,11.25,9.524248,237585600
1666,2010-11-29,11.267857,11.338571,11.120714,11.316786,9.580786,445785200
1667,2010-11-30,11.197857,11.227143,11.1025,11.1125,9.407836,501858000
1668,2010-12-01,11.259643,11.348214,11.25,11.3,9.566578,461750800
1669,2010-12-02,11.340357,11.392857,11.246071,11.3625,9.619486,462837200
1670,2010-12-03,11.321786,11.380357,11.297857,11.337143,9.598021,342092800
1671,2010-12-06,11.38,11.511786,11.372143,11.433929,9.679955,448481600
1672,2010-12-07,11.564286,11.571071,11.361429,11.364643,9.621304,391454000
1673,2010-12-08,11.415357,11.465,11.325357,11.464643,9.705957,321935600
1674,2010-12-09,11.504643,11.517857,11.393571,11.42,9.668168,294151200
1675,2010-12-10,11.416071,11.466071,11.378571,11.448571,9.692356,262511200
1676,2010-12-13,11.584643,11.609286,11.464286,11.488214,9.725917,439815600
1677,2010-12-14,11.490357,11.519286,11.392857,11.438929,9.684193,351008000
1678,2010-12-15,11.428571,11.535714,11.399643,11.441429,9.686308,417312000
1679,2010-12-16,11.4675,11.521786,11.432143,11.473214,9.713214,322030800
1680,2010-12-17,11.486786,11.4925,11.436786,11.450357,9.693864,386929200
1681,2010-12-20,11.485714,11.544643,11.365357,11.5075,9.742247,385610400
1682,2010-12-21,11.535714,11.585357,11.501786,11.578571,9.802412,256354000
1683,2010-12-22,11.584286,11.632857,11.555357,11.612857,9.831438,265921600
1684,2010-12-23,11.607143,11.6125,11.541786,11.557143,9.784269,223157200
1685,2010-12-27,11.530357,11.622857,11.482857,11.595714,9.816923,249816000
1686,2010-12-28,11.639643,11.666429,11.609286,11.623929,9.840809,175924000
1687,2010-12-29,11.650714,11.658929,11.610714,11.6175,9.835369,163139200
1688,2010-12-30,11.624286,11.625357,11.5375,11.559286,9.786088,157494400
1689,2010-12-31,11.533929,11.552857,11.475357,11.52,9.752826,193508000
1690,2011-01-03,11.63,11.795,11.601429,11.770357,9.964778,445138400
1691,2011-01-04,11.872857,11.875,11.719643,11.831786,10.016783,309080800
1692,2011-01-05,11.769643,11.940714,11.767857,11.928571,10.09872,255519600
1693,2011-01-06,11.954286,11.973214,11.889286,11.918929,10.090562,300428800
1694,2011-01-07,11.928214,12.0125,11.853571,12.004286,10.162822,311931200
1695,2011-01-10,12.101071,12.258214,12.041786,12.230357,10.354216,448560000
1696,2011-01-11,12.317143,12.32,12.123929,12.201429,10.329725,444108000
1697,2011-01-12,12.258929,12.301071,12.214286,12.300714,10.413778,302590400
1698,2011-01-13,12.327143,12.38,12.280357,12.345714,10.451876,296780400
1699,2011-01-14,12.353214,12.445714,12.301429,12.445714,10.536538,308840000
1700,2011-01-18,11.768571,12.312857,11.642857,12.166071,10.299788,1880998000
1701,2011-01-19,12.441071,12.45,12.031429,12.101429,10.245062,1135612800
1702,2011-01-20,12.015357,12.082143,11.79,11.881429,10.058812,764789200
1703,2011-01-21,11.920357,11.96,11.665357,11.668571,9.878607,754401200
1704,2011-01-24,11.673929,12.051786,11.668571,12.051786,10.203036,574683200
1705,2011-01-25,12.011786,12.194286,11.948929,12.192857,10.322464,546868000
1706,2011-01-26,12.248571,12.342857,12.196429,12.280357,10.396544,506875600
1707,2011-01-27,12.277857,12.310357,12.243929,12.2575,10.377194,285026000
1708,2011-01-28,12.291786,12.3,11.911786,12.003571,10.162216,592057200
1709,2011-01-31,11.992857,12.144286,11.939286,12.118571,10.259573,377246800
1710,2011-02-01,12.189286,12.344643,12.177857,12.3225,10.432224,426633200
1711,2011-02-02,12.301786,12.330357,12.269643,12.297143,10.410752,258955200
1712,2011-02-03,12.278571,12.294286,12.091071,12.265714,10.38415,393797600
1713,2011-02-04,12.272857,12.382143,12.268214,12.375,10.476669,321840400
1714,2011-02-07,12.424643,12.616071,12.415714,12.567143,10.639337,485021600
1715,2011-02-08,12.631429,12.697143,12.576786,12.685714,10.739719,381040800
1716,2011-02-09,12.685357,12.821429,12.673929,12.791429,10.829217,482745200
1717,2011-02-10,12.763929,12.857143,12.428571,12.662143,10.719762,928550000
1718,2011-02-11,12.669643,12.778571,12.626429,12.744643,10.789607,367572800
1719,2011-02-14,12.7425,12.838571,12.739643,12.827857,10.860059,310416400
1720,2011-02-15,12.828214,12.856071,12.769643,12.853571,10.881825,284174800
1721,2011-02-16,12.885714,13.032143,12.875,12.968929,10.979488,481157600
1722,2011-02-17,12.758929,12.866786,12.732857,12.796429,10.833449,530583200
1723,2011-02-18,12.811071,12.839286,12.482857,12.52,10.599425,816057200
1724,2011-02-22,12.219643,12.335714,12.061429,12.093214,10.238108,872555600
1725,2011-02-23,12.098929,12.308571,12.093214,12.236429,10.359354,671854400
1726,2011-02-24,12.286429,12.326786,12.084643,12.245714,10.367213,499900800
1727,2011-02-25,12.330714,12.443929,12.314286,12.434286,10.52686,380018800
1728,2011-02-28,12.544286,12.680357,12.54,12.614643,10.679548,403074000
1729,2011-03-01,12.695357,12.704286,12.417143,12.475357,10.561631,456136800
1730,2011-03-02,12.498571,12.655357,12.442857,12.575714,10.646592,602590800
1731,2011-03-03,12.756786,12.849643,12.711429,12.841429,10.871545,500788400
1732,2011-03-04,12.859643,12.8675,12.776786,12.857143,10.884851,453266800
1733,2011-03-07,12.907143,12.916786,12.546786,12.691429,10.744557,546123200
1734,2011-03-08,12.675357,12.764286,12.580357,12.705714,10.756652,356316800
1735,2011-03-09,12.6675,12.67,12.521429,12.588214,10.657176,453306000
1736,2011-03-10,12.468571,12.491786,12.317857,12.381071,10.481811,507539200
1737,2011-03-11,12.333214,12.582857,12.321429,12.571071,10.642662,471080400
1738,2011-03-14,12.613571,12.731429,12.546786,12.627143,10.690132,435957200
1739,2011-03-15,12.217857,12.422857,12.146429,12.336786,10.444315,721081200
1740,2011-03-16,12.214286,12.25,11.652143,11.786071,9.978079,1162011200
1741,2011-03-17,12.029643,12.128929,11.809286,11.951429,10.11807,659422400
1742,2011-03-18,12.040357,12.078571,11.785714,11.809643,9.998035,753214000
1743,2011-03-21,11.999643,12.133571,11.973571,12.117857,10.258967,409402000
1744,2011-03-22,12.234286,12.236429,12.112143,12.185714,10.31642,325922800
1745,2011-03-23,12.117143,12.150714,11.998214,12.113929,10.255646,372996400
1746,2011-03-24,12.208929,12.357143,12.102143,12.320357,10.430407,404712000
1747,2011-03-25,12.431071,12.573571,12.393571,12.555,10.629059,448910000
1748,2011-03-28,12.6125,12.654286,12.515714,12.515714,10.595796,309355200
1749,2011-03-29,12.416429,12.534286,12.359286,12.534286,10.611522,352900800
1750,2011-03-30,12.522857,12.531429,12.408571,12.451071,10.54107,329406000
1751,2011-03-31,12.37,12.492857,12.359286,12.446786,10.53744,274019200
1752,2011-04-01,12.539643,12.556786,12.260714,12.305714,10.418011,418661600
1753,2011-04-04,12.296786,12.307143,12.085714,12.185357,10.316118,460084800
1754,2011-04-05,12.035357,12.223214,12.0,12.103214,10.246577,482731200
1755,2011-04-06,12.186429,12.282143,12.040714,12.072857,10.220877,402539200
1756,2011-04-07,12.075,12.158214,12.001071,12.074286,10.222085,373447200
1757,2011-04-08,12.14,12.148214,11.926786,11.966429,10.130771,377535200
1758,2011-04-11,11.930714,11.988214,11.786429,11.814286,10.001969,398946800
1759,2011-04-12,11.803214,11.918929,11.792857,11.871429,10.050345,425639200
1760,2011-04-13,11.965,12.005,11.875714,12.004643,10.163122,346220000
1761,2011-04-14,11.957143,12.0,11.859286,11.872143,10.050946,301800800
1762,2011-04-15,11.903571,11.915714,11.671429,11.695,9.900983,453605600
1763,2011-04-18,11.646429,11.865357,11.434286,11.851786,10.033715,609898800
1764,2011-04-19,11.896429,12.070714,11.846786,12.066429,10.21543,419378400
1765,2011-04-20,12.268214,12.348214,12.196429,12.228929,10.353004,700666400
1766,2011-04-21,12.678571,12.683214,12.447143,12.525,10.603658,753810400
1767,2011-04-25,12.512143,12.633929,12.510714,12.6075,10.673502,266546000
1768,2011-04-26,12.629286,12.678214,12.476786,12.515,10.595193,338800000
1769,2011-04-27,12.58,12.583929,12.396429,12.505357,10.587029,356213200
1770,2011-04-28,12.363929,12.491071,12.34,12.383929,10.484231,360959200
1771,2011-04-29,12.385,12.641071,12.381071,12.504643,10.586427,1006345200
1772,2011-05-02,12.490714,12.516786,12.339286,12.367143,10.470021,442713600
1773,2011-05-03,12.428214,12.496071,12.343571,12.435714,10.528069,313348000
1774,2011-05-04,12.437857,12.565357,12.388571,12.484643,10.569496,389250400
1775,2011-05-05,12.442857,12.533929,12.358929,12.383929,10.484231,335969200
1776,2011-05-06,12.488929,12.5,12.364643,12.380714,10.481506,280134400
1777,2011-05-09,12.423571,12.471429,12.376071,12.414286,10.509927,204747200
1778,2011-05-10,12.460357,12.488929,12.380714,12.480357,10.565866,282091600
1779,2011-05-11,12.465,12.5,12.33,12.401071,10.49874,336000000
1780,2011-05-12,12.361429,12.397143,12.223929,12.3775,10.478784,322000000
1781,2011-05-13,12.345,12.366071,12.155357,12.160714,10.295254,326116000
1782,2011-05-16,12.114286,12.186429,11.878571,11.903571,10.077559,449775200
1783,2011-05-17,11.857143,12.005,11.811786,12.005,10.163427,452334400
1784,2011-05-18,12.016786,12.180357,12.0,12.138214,10.276208,334776400
1785,2011-05-19,12.217143,12.228929,12.095357,12.161786,10.296165,261170000
1786,2011-05-20,12.127143,12.176786,11.965,11.972143,10.13561,337968400
1787,2011-05-23,11.784643,11.999286,11.765,11.942857,10.110813,383600000
1788,2011-05-24,11.982143,11.996429,11.833571,11.863929,10.043994,321927200
1789,2011-05-25,11.908214,12.091429,11.8875,12.027857,10.182776,294224000
1790,2011-05-26,11.998929,12.031786,11.943929,11.964286,10.128958,222560800
1791,2011-05-27,11.957143,12.058214,11.939643,12.050357,10.201827,203599200
1792,2011-05-31,12.182143,12.4225,12.178571,12.4225,10.516882,417754400
1793,2011-06-01,12.459643,12.576071,12.308929,12.339643,10.446733,554682800
1794,2011-06-02,12.375,12.427857,12.296429,12.360714,10.464572,338783200
1795,2011-06-03,12.256429,12.333214,12.214643,12.265714,10.38415,313250000
1796,2011-06-06,12.346429,12.394643,12.064643,12.072857,10.220877,461941200
1797,2011-06-07,12.0775,12.079286,11.853571,11.858571,10.039459,529785200
1798,2011-06-08,11.849286,11.957143,11.808929,11.865714,10.045508,333723600
1799,2011-06-09,11.901786,11.916786,11.8125,11.838929,10.022829,275088800
1800,2011-06-10,11.805357,11.845,11.625357,11.639286,9.853815,433955200
1801,2011-06-13,11.685714,11.725357,11.609643,11.664286,9.874975,329473200
1802,2011-06-14,11.785714,11.901786,11.761071,11.872857,10.051552,334569200
1803,2011-06-15,11.776786,11.796429,11.602857,11.669643,9.879515,399196000
1804,2011-06-16,11.675,11.738571,11.368929,11.612857,9.831438,510591200
1805,2011-06-17,11.749643,11.758929,11.405714,11.437857,9.683281,615020000
1806,2011-06-20,11.334286,11.346429,11.089286,11.261429,9.53392,640645600
1807,2011-06-21,11.31,11.635714,11.257143,11.617857,9.835673,493382400
1808,2011-06-22,11.612857,11.746429,11.513571,11.521786,9.754337,390583200
1809,2011-06-23,11.390714,11.846071,11.361429,11.829643,10.014971,559759200
1810,2011-06-24,11.834643,11.898214,11.610357,11.655357,9.867422,439807200
1811,2011-06-27,11.699643,11.925,11.6875,11.858571,10.039459,339813600
1812,2011-06-28,11.916071,12.025,11.908571,11.973571,10.136817,294299600
1813,2011-06-29,12.001429,12.013214,11.852857,11.93,10.099936,352545200
1814,2011-06-30,11.953571,12.004643,11.887143,11.988214,10.149219,322954800
1815,2011-07-01,11.998214,12.267857,11.935714,12.259286,10.378703,435313200
1816,2011-07-05,12.25,12.493929,12.232143,12.479643,10.565261,355054000
1817,2011-07-06,12.4625,12.646429,12.3825,12.562857,10.635708,444626000
1818,2011-07-07,12.666786,12.785714,12.642857,12.757143,10.800192,399663600
1819,2011-07-08,12.619286,12.857143,12.578571,12.846786,10.876081,489633200
1820,2011-07-11,12.726429,12.848929,12.600714,12.642857,10.703439,442674400
1821,2011-07-12,12.626071,12.774286,12.450714,12.633929,10.695877,451609200
1822,2011-07-13,12.7975,12.857143,12.727857,12.786429,10.824982,391638800
1823,2011-07-14,12.893214,12.914643,12.726429,12.7775,10.817427,430533600
1824,2011-07-15,12.898929,13.035714,12.8275,13.032857,11.033609,484467200
1825,2011-07-18,13.051071,13.380357,13.045714,13.35,11.3021,572653200
1826,2011-07-19,13.5,13.523214,13.332857,13.458929,11.394321,819145600
1827,2011-07-20,14.147143,14.1525,13.785714,13.817857,11.69819,941340400
1828,2011-07-21,13.819643,13.930714,13.710714,13.831786,11.709987,526534400
1829,2011-07-22,13.868571,14.108929,13.848214,14.046429,11.891699,516728800
1830,2011-07-25,13.941071,14.285714,13.915,14.232143,12.048925,589806000
1831,2011-07-26,14.285714,14.446429,14.274286,14.4075,12.197383,476582400
1832,2011-07-27,14.306786,14.38,14.005357,14.021071,11.870231,659324400
1833,2011-07-28,13.986429,14.178214,13.861786,13.993571,11.846949,594034000
1834,2011-07-29,13.844286,14.1125,13.714286,13.945714,11.806435,632584400
1835,2011-08-01,14.206429,14.267857,14.013214,14.169643,11.996011,612836000
1836,2011-08-02,14.201786,14.210714,13.869643,13.889643,11.758964,639539600
1837,2011-08-03,13.963571,14.055357,13.651429,14.020357,11.869628,732508000
1838,2011-08-04,13.9075,13.975714,13.476786,13.4775,11.410043,871407600
1839,2011-08-05,13.587143,13.696429,12.948929,13.343571,11.296663,1204590800
1840,2011-08-08,12.9175,13.134643,12.607857,12.614643,10.679548,1143833600
1841,2011-08-09,12.903571,13.378929,12.678571,13.3575,11.308454,1082583600
1842,2011-08-10,13.255357,13.380357,12.946429,12.988929,10.996419,878656800
1843,2011-08-11,13.232857,13.408929,13.025714,13.346429,11.299082,741969200
1844,2011-08-12,13.5025,13.558571,13.365357,13.463929,11.398556,528976000
1845,2011-08-15,13.558214,13.748929,13.503214,13.693214,11.592671,460544000
1846,2011-08-16,13.625714,13.691786,13.430714,13.588571,11.504077,498750000
1847,2011-08-17,13.653929,13.732857,13.5,13.587143,11.502866,442061200
1848,2011-08-18,13.244286,13.308929,12.906071,13.073214,11.067776,851435200
1849,2011-08-19,12.934643,13.107143,12.714286,12.715357,10.764813,775888400
1850,2011-08-22,13.018214,13.031429,12.681786,12.73,10.777211,535315200
1851,2011-08-23,12.867857,13.344286,12.75,13.342857,11.296054,656835200
1852,2011-08-24,13.338214,13.534286,13.235714,13.435,11.374064,626267600
1853,2011-08-25,13.038571,13.408929,13.035714,13.347143,11.299685,871346000
1854,2011-08-26,13.256071,13.707143,13.242857,13.699286,11.597811,641477200
1855,2011-08-29,13.863571,13.982143,13.857143,13.9275,11.791016,405269200
1856,2011-08-30,13.866071,13.994286,13.793214,13.928214,11.79162,417922400
1857,2011-08-31,13.948929,14.002857,13.637857,13.743929,11.635599,522586400
1858,2011-09-01,13.779286,13.833571,13.597143,13.608214,11.520704,343725200
1859,2011-09-02,13.383571,13.5,13.279643,13.358929,11.309664,438939200
1860,2011-09-06,13.120357,13.583214,13.088571,13.562143,11.481705,509698000
1861,2011-09-07,13.77,13.771429,13.642857,13.711786,11.60839,350576800
1862,2011-09-08,13.657143,13.878929,13.653929,13.719286,11.61474,416158400
1863,2011-09-09,13.711786,13.785714,13.393571,13.481429,11.41337,564813200
1864,2011-09-12,13.321429,13.602857,13.282143,13.569286,11.487748,467832400
1865,2011-09-13,13.647857,13.793214,13.580357,13.736429,11.629256,440560400
1866,2011-09-14,13.822143,14.0075,13.777143,13.903571,11.770754,534724400
1867,2011-09-15,13.979643,14.059286,13.925,14.034286,11.881418,417818800
1868,2011-09-16,14.126429,14.303571,14.108214,14.303571,12.109396,698513200
1869,2011-09-19,14.178571,14.758214,14.114286,14.701071,12.44592,823860800
1870,2011-09-20,14.830357,15.102143,14.685357,14.766071,12.500947,775754000
1871,2011-09-21,14.987143,15.056786,14.714286,14.719286,12.461339,605976000
1872,2011-09-22,14.3225,14.636429,14.167857,14.350714,12.149307,968480800
1873,2011-09-23,14.295714,14.526429,14.280357,14.439286,12.224291,546277200
1874,2011-09-26,14.280714,14.427857,13.975,14.398929,12.190124,812876400
1875,2011-09-27,14.5975,14.616071,14.216429,14.259286,12.071906,632497600
1876,2011-09-28,14.2925,14.419286,14.161071,14.178929,12.003871,429637600
1877,2011-09-29,14.354286,14.364643,13.793214,13.948929,11.809155,651086800
1878,2011-09-30,13.825714,13.888929,13.613571,13.618571,11.529478,547640800
1879,2011-10-03,13.584643,13.665714,13.3275,13.378571,11.326291,669099200
1880,2011-10-04,13.3775,13.635714,12.651429,13.303571,11.262793,1233677200
1881,2011-10-05,13.137857,13.565,12.867857,13.508929,11.436652,786469600
1882,2011-10-06,13.333214,13.742143,13.278571,13.4775,11.410043,812582400
1883,2011-10-07,13.420714,13.490714,13.160357,13.207143,11.181156,535458000
1884,2011-10-10,13.538929,13.886071,13.5075,13.886071,11.755942,442514800
1885,2011-10-11,14.020357,14.399286,13.982143,14.296071,12.103045,605687600
1886,2011-10-12,14.547857,14.616071,14.290714,14.363929,12.160494,622286000
1887,2011-10-13,14.463571,14.586786,14.3875,14.586786,12.349167,426185200
1888,2011-10-14,14.886786,15.071429,14.831071,15.071429,12.759464,573367200
1889,2011-10-17,15.062143,15.239286,14.855,14.999643,12.698689,686044800
1890,2011-10-18,15.062857,15.171786,14.856786,15.08,12.766718,881602400
1891,2011-10-19,14.333929,14.586429,14.207143,14.236429,12.052555,1104059600
1892,2011-10-20,14.285714,14.298214,14.078929,14.118214,11.952472,549270400
1893,2011-10-21,14.217857,14.255,13.955357,14.031071,11.878696,621244400
1894,2011-10-24,14.149286,14.517857,14.121429,14.491786,12.268738,502138000
1895,2011-10-25,14.465357,14.519643,14.192143,14.206071,12.026855,430427200
1896,2011-10-26,14.348571,14.376786,14.041071,14.307143,12.112418,456304800
1897,2011-10-27,14.555714,14.607143,14.353214,14.453214,12.236083,494664800
